,Unnamed: 0,id,text,twitter_account,favorite_count,retweet_count,is_retweet
1060,787,1266776478311682049,"Trump's tweets criticize, inflame protesters reacting to death of George Floyd https://t.co/oITCCgBE6x",L.A. Times Politics,1,0,No
1061,658,997804823075409920,"Prince Harry Said ""You Look Amazing"" And ""I'm So Lucky"" When He Saw Meghan At The Royal Wedding https://t.co/Aa8PH8L1ur https://t.co/TfHlPNgcmd",BuzzFeed Arts & Entertainment,154,28,No
1062,378,1314293539329769476,Voting Has Already Started And Judges Are Still Sorting Out Legal Fights Over Mail-In Ballots https://t.co/IgQqJWg4ew,BuzzFeed Politics,0,1,No
1063,533,1420106792915374084,One of the accounts was the official Twitter for Arizona’s ongoing audit. https://t.co/iOPU41aCGz,BuzzFeed Politics,11,9,No
1064,130,1460106097008783376,The Trump International Hotel in Washington has been hemorrhaging cash. https://t.co/8uAiQQywih,HuffPost Politics,85,34,No
1065,810,1349748270864756742,Can Trump be barred from holding federal office again? https://t.co/K0pdoN2DmI,L.A. Times Politics,0,0,No
1066,145,1426434797468098560,"The Republican Accountability Project explains why the top House Republican and '50s Sen. Joseph McCarthy ""aren’t so different"" in the spot. https://t.co/BmzooT25TT",HuffPost Politics,48,20,No
1067,1138,1418613734952558599,"States, cities and towns across America have been wired $200 billion in emergency aid – one of the largest federal-to-local stimulus efforts in history. But many have been slow to spend that money. https://t.co/vQWkteq6ZA",USA TODAY Politics,433,483,No
1068,1019,1452491865979334659,"'Rust' gaffer publicly blames armorer, producers for 'negligence' that led to Halyna Hutchins' death https://t.co/F4tXHjQF13",LAT Entertainment,0,1,No
1069,1205,1442628413873868806,"Government shutdown looms after Senate Republicans block a federal spending bill over the debt ceiling. A shutdown would begin Oct. 1.

       https://t.co/zfXhp0iHGW",USA TODAY Politics,1,0,No
1070,578,665223834623188992,@R13JM thank god it's Friday,BuzzFeed Sports,0,0,No
1071,984,1459311299612098562,Rams? Bucs? Cowboys? Which NFL team has the most star power? Here's our rankings https://t.co/t8nTLfwmjY,L.A. Times Sports,0,0,No
1072,1237,1458506008054095882,"'Privilege is in the custody of the current occupant of the office; It's not a difficult issue'

       https://t.co/OPt7G5c8iq",USA TODAY Politics,5,0,No
1073,838,1405163252640743426,"The Fed and many private economists continue to think that higher prices are a temporary result of a pandemic-stifled economy suddenly free to go full-throttle. 

But others warn policymakers not to underestimate the danger of a longer-lasting problem. https://t.co/tVfWP1WKCz",L.A. Times Politics,0,0,No
1074,1356,1458453796636463114,should only jewish actresses play jewish roles? some say hollywood has a 'jewface' problem. my latest: https://t.co/DH93jpXWcR,USA TODAY Life,0,11,Yes
1075,25,1445878592542580737,"The U.S. is on track to quadruple the supply of the in-demand tests, officials said. https://t.co/3lRnzpze0K",HuffPost Politics,14,4,No
1076,735,1426332744666189832,Moderate House Democrats' stance on infrastructure bill complicates Pelosi's plan https://t.co/fmji9gAmF0,L.A. Times Politics,2,0,No
1077,1129,1456996811655241742,"Denouncing critical race theory helped Glenn Youngkin win his first election: a contentious governor's race in Virginia over Democrat Terry McAuliffe.

       https://t.co/JSJfsVXmEp",USA TODAY Politics,2,0,No
1078,293,1464273337824292867,Here's what's best to buy on Black Friday vs. Cyber Monday.  https://t.co/lEhnaefpwv,HuffPost Life,0,0,No
1079,266,890973800468185088,Major League Baseball has a cocaine problem https://t.co/uKZwxO0mOM https://t.co/5t3FWHCS8O,HuffPost Sports,8,8,No
1080,106,1458830294459588613,Gov. Kevin Stitt also urged the passage of legislation to prohibit nonbinary designations on birth certificates altogether in 2022. https://t.co/XVuvhDOqdA,HuffPost Politics,3,5,No
1081,773,1372367165169532930,Biden wants a 'talking filibuster.' What that could mean for taxes and more https://t.co/TyctCAO7u9,L.A. Times Politics,2,0,No
1082,105,1465762622163275776,"Trump's former chief of staff has ""produced records to the committee and will soon appear for an initial deposition,"" the committee stated. https://t.co/8kGaZIHZCK",HuffPost Politics,18,5,No
1083,874,1335690525165424640,Trump says campaign attorney Rudy Giuliani tested positive for COVID-19 https://t.co/UMdPdiZTgX,L.A. Times Politics,8,5,No
1084,849,1375492787253227521,The first majority-woman administration https://t.co/3qnwnQbFtm,L.A. Times Politics,3,1,No
1085,638,1042471576917168133,Demi Lovato's Mom Broke Down What Happened On The Day Of Demi's Overdose https://t.co/1zU0PHNKAJ https://t.co/IeulJljrze,BuzzFeed Arts & Entertainment,0,5,Yes
1086,149,1463121344372129793,"The release will be taken in parallel with other nations including China, India, Japan, Korea and the U.K., in an effort to bring down gas prices. https://t.co/iz7zkE8zR7",HuffPost Politics,11,7,No
1087,1346,1451156344380219392,"Framber Valdez put together the longest and greatest start in this #MLB postseason of ineffective starters and overworked relievers, @GabeLacques writes. https://t.co/3ta2TwsKRz",USA TODAY Sports,3,0,No
1088,1165,1450466282915172352,"""We don't need your lectures. Thanks, mate."" Michael Gunner, a chief minister in Australia, put Ted Cruz on blast for his ""COVID tyranny"" critique.

       https://t.co/8OrWg3SneO",USA TODAY Politics,26,7,No
1089,430,1122124501473325056,Bernie Sanders Is Getting A Shadow Organizing Campaign In The Midwest https://t.co/pEDYvL9UcI,BuzzFeed Politics,1,0,No
1090,969,1450610719343398913,"“If I turn the TV on right now —I could almost bet anything in my pocket that there’s somebody talking some sort of s--- about me or who I am”
Russ is home and he still has  some snarl, but it’s not all snarl. He had some things to share w/ @DanWoikeSports https://t.co/KFJTSCEAAF",L.A. Times Sports,0,9,Yes
1091,1437,1438161291076673538,Instagram was where Britney Spears fans felt they could hear the pop star's authentic voice and feelings. https://t.co/loGDGbSUsG,USA TODAY Life,0,1,No
1092,1121,1427676661445767170,"The Taliban says it won't hurt women, while U.S. military commanders are working with Taliban to allow Americans and some Afghans to evacuate.

       https://t.co/Qrx3iOF848",USA TODAY Politics,1,1,No
1093,1287,1449734470404395012,"Misery has reached Dan Mullen after Florida's 49-42 loss against LSU.

And @DanWolken writes that as a Gators head coach you’re either getting Florida into the mix to win SEC and national championships or you're going to be living the buyout life. https://t.co/9wlUnfA1r7",USA TODAY Sports,2,3,No
1094,133,1426294905069096964,"In 2017, Larry Elder played down the allegations against Donald Trump, saying they weren't nearly as bad as the claims against Harvey Weinstein. https://t.co/QzDy9xKfA7",HuffPost Politics,154,132,No
1095,134,1430658915386146818,"Miller began making life difficult for Afghans who worked with the United States as a Senate staffer, even prior to Trump’s election. https://t.co/wrOSVcyhm4",HuffPost Politics,36,32,No
1096,205,785705793026985984,👍👏👏👏👏 https://t.co/qseJjbDe9z,HuffPost Sports,0,0,No
1097,407,1083802503928369152,Trump's Texas Tent City For Immigrant Children Is Now Empty https://t.co/dddBiWU2WD https://t.co/27kK4ou1PI,BuzzFeed Politics,1,2,No
1098,1311,1452999243313164307,"🚨We're going to talk about the World Series and we want you to join us. Stop in for our @TwitterSpaces chat as reporters @BNightengale, @GabeLacques, @SteveAGardner &amp; @BOOMbaca weigh in on the matchup between the @astros &amp; @Braves. 

Set your reminder➡️ https://t.co/9IKNd1XBJw https://t.co/FIttiY6Q7W",USA TODAY Sports,18,8,No
1099,777,1446083027118039051,"Former officials Nuñez, Boxer and Villaraigosa lead exodus from powerful lobbying firm https://t.co/OF0Y6uSqa7",L.A. Times Politics,0,0,No
1100,240,963411865140453376,U.S. luger Emily Sweeney wipes out in dramatic Olympics crash https://t.co/D4vDruqFjb https://t.co/gz8MOcLDSr,HuffPost Sports,1,1,No
1101,353,1423003758502547458,"Lid organizers, spice racks and more storage solutions that'll be a big help for your kitchen cabinets. https://t.co/te5ypk0RU2",HuffPost Life,0,0,No
1102,1408,1432825551098687491,"Pack up the tent, #Bonnaroo faithful. The upcoming four-night music festival isn't happening this weekend, thanks to Hurricane Ida. https://t.co/TroLoLZd2R",USA TODAY Life,0,1,No
1103,300,1413834304493400075,"The singer has three kids — Maxwell, Ace and Birdie — with husband Eric Johnson. https://t.co/Ud3ZVfJYgJ",HuffPost Life,0,0,No
1104,760,1459179904566628354,She helped her husband start a far-right militia group. Now the Oath Keeper's wife say she has regrets https://t.co/CQtSesVoPX,L.A. Times Politics,0,16,Yes
1105,261,849108785658462209,"@TheJetOnTNT ""both teams played great games."" Come on man. Really. #nationalchampionship",HuffPost Sports,0,2,Yes
1106,449,1410684410622513155,The indictments against the Trump Organization and a longtime executive ramp up the legal pressure on Trump. https://t.co/DxyflhmNQq,BuzzFeed Politics,0,0,No
1107,186,954123819698057216,USA Gymnastics cuts ties with training center where athletes say Nassar abused them https://t.co/edRMwh7bIN https://t.co/WsXcQwVM4M,HuffPost Sports,4,2,No
1108,1198,1456829960300240899,"After months of political wrangling, the House late Friday night passed a $1.2 trillion infrastructure bill to modernize highways, rebuild water lines and provide billions for electric vehicle charging stations

       https://t.co/1P8zK2toTx",USA TODAY Politics,14,12,No
1109,718,1359956627969957891,This iconic Lady Gaga anthem turns 10 years old today ❤️ #TheBuzz https://t.co/7vF3SIbd8j,BuzzFeed Arts & Entertainment,0,12,Yes
1110,924,1457217502560325635,High school football: City and Southern Section playoff results and updated pairings https://t.co/lILUpcZeqa,L.A. Times Sports,0,0,No
1111,568,641632953697742848,The Premier League and MLS could soon join forces for a new trans-Atlantic competition. http://t.co/uHQIoUj1qk http://t.co/wnUhBURIJI,BuzzFeed Sports,4,8,No
1112,1110,1461012528096587791,"Biden claims there's an unexplained large gap' between the price of unfinished gasoline, down 5% since last month, and the average price at the pump.

       https://t.co/sUW0FXCsfQ",USA TODAY Politics,3,0,No
1113,716,1032641492282732545,Our new Netflix show is now streaming! https://t.co/i418NxMj9X,BuzzFeed Arts & Entertainment,2,0,No
1114,155,1422098436946644993,"Trump spins ""destructive"" narratives to lost souls, says Rep. Jackie Speier. https://t.co/abpePLQzyX",HuffPost Politics,45,23,No
1115,195,981713570441416704,"See something, say something. https://t.co/13T2cHu1wH https://t.co/vVdwtxfutP",HuffPost Sports,3,0,No
1116,1329,1457416129937354758,"With a 50-yard rec TD in the 1st quarter, Justin Jefferson has surpassed 2,000 career receiving yards in his 24th career game

He is the second-fastest player to reach 2,000 career receiving yards in the Super Bowl era, behind only Odell Beckham Jr. (21 games)

#Vikings",USA TODAY Sports,0,139,Yes
1117,337,1391045326975422469,There are few moments in life that are as singular or utterly transformative as when a woman becomes a mom. https://t.co/SXdTUGNQqw,HuffPost Life,2,0,No
1118,480,1437400685637742594,"Gov. Gavin Newsom is considered likely to survive a recall attempt this week, but the fact that it’s even a question has Democrats around the country on edge. https://t.co/4bnslTGpsV",BuzzFeed Politics,2,1,No
1119,1189,1409594553091379215,"The Arizona Senate has declined or delayed producing many public records on money, staff and methods for the Maricopa County ballot recount

       https://t.co/MGNmb7LLjH",USA TODAY Politics,1,2,No
1120,660,1141383246900387840,"#AvengersEndgame is just $33.8M* behind AVATAR's all-time global box office record, but at its current pace, it's highly unlikely to beat it.

Cue Kevin Feige announcing a special re-release with new post-credits footage.

https://t.co/21y6SgMo9Z",BuzzFeed Arts & Entertainment,0,22,Yes
1121,71,1448619539646799879,"“It doesn’t matter that Trump was worse,"" Walter Shaub wrote in a lengthy Twitter thread calling out the White House press secretary. https://t.co/2sSIG53bYD",HuffPost Politics,6,2,No
1122,663,1380241989464170496,"""Josie and the Pussycats"" turns 20 this year — what's your favorite song from the movie? #TheBuzz",BuzzFeed Arts & Entertainment,0,10,Yes
1123,769,1354178301980508162,Biden promotes racial equity for Asian Americans in wake of Trump's anti-China talk https://t.co/ZIiUQXbWIm,L.A. Times Politics,2,1,No
1124,226,1141130234227515392,"No, Brett Favre will not become the oldest man to play in the NFL https://t.co/ihUBN4ffWx https://t.co/i7QWYKl6PJ",HuffPost Sports,0,0,No
1125,1325,1465857900631535618,There are six true contenders for the College Football Playoff. @DanWolken breaks down the latest rankings and the path for each of the six teams to make the top four. https://t.co/Tk6BzekldX,USA TODAY Sports,11,4,No
1126,394,1133751365665038336,Robert Mueller Is Done As Special Counsel https://t.co/B7IKRK93TQ,BuzzFeed Politics,0,0,No
1127,314,1433137255196020736,"Chloe Mrozak, 24, allegedly skipped Hawaii's 10-day quarantine mandate for unvaccinated visitors by flashing the fake card at the airport in Honolulu. https://t.co/g4t7i0shXX",HuffPost Life,0,0,No
1128,1122,1428458291424813073,"Analysts view the Taliban's vague promises to protect women's rights as a PR campaign and a distraction to the horrors unfolding in Afghanistan.

       https://t.co/Q0bEttxeNO",USA TODAY Politics,0,1,No
1129,702,1218200903007776768,"""I mean Harry and Meghan are just a #FamilyOrFiance situation."" @TracyMcMillan says while Harry chose fiancée, William would have chosen family because he's next in line to be king 👀 https://t.co/P7OrXmTqoo",BuzzFeed Arts & Entertainment,0,1,Yes
1130,0,1425982216170098691,"The president and vice president plan to take an ""active"" role in the lead-up to the Sept. 14 special election. https://t.co/r5ipxB5elb",HuffPost Politics,52,14,No
1131,1076,1445903452517830657,Danna Paola: 'Let's avoid spreading machismo' https://t.co/GjwWVbNE9P,LAT Entertainment,3,2,No
1132,797,1315125097926135809,Judge blocks order limiting Texas ballot drop-off locations https://t.co/rIc6NHp85g,L.A. Times Politics,10,4,No
1133,1333,1450568145786261508,"It took being at her most vulnerable to show @Simone_Biles how strong she is. Now she’s using her gymnastics tour to pass that lesson on. 
https://t.co/o8rJbMuhGR",USA TODAY Sports,0,36,Yes
1134,1412,1461885746076340225,"Scarlett Johansson was honored at last night's American Cinematheque Awards! Here's what she had to say about her #Disney lawsuit over #BlackWidow on the red carpet, along with some ""top secret"" #MarvelStudios news from Kevin Feige👀): https://t.co/IUv1otuxHH",USA TODAY Life,0,2,Yes
1135,864,1454146039276003331,Biden admits to 'clumsy' handling of security deal that angered France https://t.co/gtGmd2N0SL,L.A. Times Politics,1,0,No
1136,1007,1431007802605154307,Tom Cruise cierra CinemaCon a lo grande con 'Mission: Impossible' y 'Top Gun' https://t.co/QUwFzqhCl0,LAT Entertainment,2,1,No
1137,542,662070393382035457,John Wall should maybe start running for the Olympic team https://t.co/VmBlayIgJn,BuzzFeed Sports,20,12,No
1138,624,657776411525165056,tfw you're going to the World Series https://t.co/GRYn0RwuAs,BuzzFeed Sports,280,167,No
1139,572,656270724512923648,"This photo of OBJ's touchdown, though. (@AP_Sports) https://t.co/uY9Le3f8oX",BuzzFeed Sports,0,17,Yes
1140,622,653654015633457152,"Royals pinch-runner Terrance Gore steals second easily, then steals third one batter later. Royals down one run with two outs in the 7th.",BuzzFeed Sports,1,0,No
1141,458,1347020221610135552,"""We wanted to stand with our patriot brothers and sisters that are standing in DC."" https://t.co/0oIFjqBRch",BuzzFeed Politics,1,3,No
1142,852,1322644562968535046,Trump and Biden make final battleground sprint as turnout soars https://t.co/SLVyfVBZzp,L.A. Times Politics,0,1,No
1143,600,652951100627271680,"At #Euro2016:
France
England
Czech Rep
Iceland
Austria
N. Ireland
Portugal
Spain
Switzerland
Italy
Belgium
Wales http://t.co/xMWqKcni1L",BuzzFeed Sports,0,108,Yes
1144,68,1423607658700058632,Devastating wildfires are affecting people’s lives from the U.S. to the Mediterranean. https://t.co/y0NMdaOseG,HuffPost Politics,6,6,No
1145,970,1450157262056484868,"If there's a grade beyond A+, this headline deserves it. https://t.co/is0lOo5klC",L.A. Times Sports,0,3,Yes
1146,691,1215725082632474632,".@kellanlutz says his favorite ""Twilight"" movie is the first because things on set were more relaxed: ""We didn't have security or bodyguards, I could throw the football and Taylor Lautner was there to catch it."" https://t.co/F4NxdCPI0M",BuzzFeed Arts & Entertainment,0,3,Yes
1147,322,1390282060598845440,Airlines report a troubling rise in passenger misbehavior -- often involving refusal to wear face masks -- since the Capitol riot in January. https://t.co/4XHTWCrCKG,HuffPost Life,1,0,No
1148,318,1422497547625639936,"Many Black women, especially mothers, have had to take on coronavirus-related financial stresses as the sole or primary breadwinners of their households. https://t.co/sFA3bYAkAk",HuffPost Life,1,0,No
1149,973,1452069924155785216,I’ve made it to the OC. No. 1 Mater Dei vs. No. 2 Servite. It’s going to get crowded. https://t.co/iHi3MEiHbG,L.A. Times Sports,0,1,Yes
1150,869,1278841891807772673,"As coronavirus cases soar, Trump continues cheerleading for reopening the economy https://t.co/akOBeU8B9h",L.A. Times Politics,0,0,No
1151,792,1369755021563269121,Senate confirms Merrick Garland to be U.S. attorney general https://t.co/LUQVaRtrcd,L.A. Times Politics,1,0,No
1152,630,1044687479251619840,Gwyneth Paltrow Has Opened A Goop Shop In London And It's Just As Ridiculous As You'd Hope https://t.co/WdrxMz86dp,BuzzFeed Arts & Entertainment,0,9,Yes
1153,488,1295586607798587392,Michelle Obama’s Convention Speech Was An Urgent Plea For Voters Not To Sit Out 2020 https://t.co/sREOlPl33i,BuzzFeed Politics,6,2,No
1154,1387,1408136684793860097,"Much of the conversation centered on this issue, which experts say has long been a controversial aspect of situations similar to the pop star's. 
https://t.co/vrXl6y8mBL",USA TODAY Life,0,0,No
1155,1389,1402052755947151365,More than 5 million Americans living with Alzheimer's disease are learning how to cope with the life-changing diagnosis. But there may be a sign of hope if you or a loved one is diagnosed. https://t.co/Glz7PqEy1n,USA TODAY Life,0,0,No
1156,1317,1449574299921174532,"Bedlam! Austin Riley walks it off. Atlanta 3, #Dodgers 2",USA TODAY Sports,0,23,Yes
1157,237,839652956718911490,"Coaches John Thompson III makes more money than: Roy Williams, Jay Wright, Jim Boeheim, Steve Alford, Tony Bennett, Mike Brey, Scott Drew.",HuffPost Sports,0,2,Yes
1158,140,1440591780102098949,The ex-president responded to South African golfer Gary Player's suggestion with a scary question involving lions. https://t.co/FOBYvsHzoM,HuffPost Politics,3,3,No
1159,176,1422605551909834756,"Millions have read this piece since it was published on @HuffPost Personal on Sunday and so many feel what @thanh_neville so powerfully wrote: 

We're no longer fighting Covid, we're fighting those who refuse to get vaccinated and help end this nightmare

https://t.co/C2PK85Mr73",HuffPost Politics,0,76,Yes
1160,1055,1427338625705029632,Johnny Depp thinks he is being boycotted by Hollywood https://t.co/pZ2FsBhRbk,LAT Entertainment,0,2,No
1161,667,1022996370351738880,"As a sex worker, @ScottyBowers says he serviced the likes of Cary Grant and Katharine Hepburn. But the new doc about him, #ScottyandtheSecretHistoryofHollywood, is more than just a salacious tell-all: https://t.co/MU4VqK1Pn2 via @adambvary",BuzzFeed Arts & Entertainment,19,7,No
1162,641,1154471436221681664,".@Channel4's #IAmNicola takes a close look at a toxic, emotionally manipulative relationship 💔 #What2Watch https://t.co/69l7vcvQ7L",BuzzFeed Arts & Entertainment,0,6,Yes
1163,917,1461533142997962754,"FINAL: Griz 120, Clippers 108

Paul George: 23 points (9-18, 5-9 3s, 6 ast, 5 reb)
Reggie: 18 points (7-16)
Kennard: 15 points (6-8)
Zubac: 13 points, 7 boards",L.A. Times Sports,0,1,Yes
1164,512,1103787421773094912,The House Of Representatives Passed A Broad Anti-Hate Resolution After Rep. Ilhan Omar’s Comments About Israel https://t.co/LT1xLHxREk https://t.co/tY19kJ1acT,BuzzFeed Politics,0,0,No
1165,1008,1428003001172701185,Emmys 2021 predictions: Voters will finally bow to 'The Crown' https://t.co/VDwB2Pw7IT,LAT Entertainment,1,1,No
1166,492,1070086364681519104,The Trump Administration Is Considering Charging A Fee To Apply For Asylum https://t.co/Yg8vqDqYlh https://t.co/ZxjxqDqmP2,BuzzFeed Politics,1,2,No
1167,977,1461033629719547907,"The Crypt is an excellent name for an NBA venue.

https://t.co/Fxw7ZvEfE6 Arena is not.

Few NBA teams have arenas with official names and nicknames that are BOTH amazing.

I ranked how they all stack up.

This could be my most important work yet.

https://t.co/ZTrZb349il",L.A. Times Sports,0,2,Yes
1168,697,1009035350981787649,"How Well Do You Actually Know Season 10 Of ""Friends?"" https://t.co/SFsleraxwg https://t.co/Aup0LJWPVV",BuzzFeed Arts & Entertainment,12,0,No
1169,1372,1449917421167407108,#Succession returns Sunday with TV's most wretchedly rich family duking it out in corporate war. https://t.co/TloMVGo0pZ,USA TODAY Life,0,5,Yes
1170,1285,1458224133158866944,Tom Brady's not a huge fan of the 17-game NFL schedule. https://t.co/egVNvpm1Ea,USA TODAY Sports,2,0,No
1171,1,1425351475199369216,"""Who wants to tell him?"" one Twitter user hit back at the disgraced former Fox News personality. https://t.co/tgegErxoUN",HuffPost Politics,28,9,No
1172,1336,1448447114384654337,"'Is that good for college football?"" James Franklin asked Wednesday after several Penn State players were booed after they went down with injuries against Iowa. https://t.co/AuEYOQym0V",USA TODAY Sports,25,3,No
1173,1409,1457545862771400704,"""My thoughts and prayers are will all who lost their lives, were injured or affected in anyway by yesterday's events,"" Jenner wrote. ""And also for Travis who I know cares deeply for his fans and the Houston community."" https://t.co/DxfAbbuccO",USA TODAY Life,3,2,No
1174,238,1074699223860477952,"A recent CNN poll showed that the top three Democratic candidates for a 2020 presidential run are Joe Biden, Bernie Sanders and Beto O'Rourke. https://t.co/v8RgxjxZJf",HuffPost Sports,0,0,No
1175,1201,1425121774853836804,"In a USA TODAY/Ipsos Poll in July, 7 in 10 respondents supported increasing police department budgets; 62% also said some police budgets should be used to fund community policing and social services and only 22% supported ""defund the police."" https://t.co/zAVg4EwAfg https://t.co/TdJ2xkKjoX",USA TODAY Politics,3,2,No
1176,618,654858296210366464,🚨 CHASE UTLEY AT BAT 🚨,BuzzFeed Sports,11,4,No
1177,13,1440277746899247105,"“We’re looking right down the muzzle of that gun,"" the filmmaker said of America's future. https://t.co/BEd27afmBi",HuffPost Politics,39,10,No
1178,459,1301645931083952128,Joe Biden’s Kenosha Visit Did What Donald Trump’s Didn’t: Centered On The Community In Crisis https://t.co/JK50EL3Cjm,BuzzFeed Politics,6,2,No
1179,765,1379554611619639300,U.S. Department of Education reviewing campus sex assault rules https://t.co/4ucIOLgNvu,L.A. Times Politics,0,0,No
1180,671,1011642051379818496,New: Time’s Up and Rashida Jones have released a PSA about sexual harassment. Check out the video narrated by Donald Glover 🗣https://t.co/jfCiHGuHPm https://t.co/dwKEBkmR1J,BuzzFeed Arts & Entertainment,0,156,Yes
1181,607,690559396280188928,"“Ban them for life”
Tennis stars say more must be done to stamp out corruption. https://t.co/PVRRArcJSF https://t.co/YgUs0MCvs9",BuzzFeed Sports,6,0,No
1182,742,1389308880140869643,Top general drops opposition to change in sex assault policy https://t.co/fndmNgeMgf,L.A. Times Politics,0,0,No
1183,74,1456558302561714180,The 2022 midterm elections will be a big test of whether improving people's lives is effective politics. https://t.co/FZntKr2YqG,HuffPost Politics,14,11,No
1184,425,1045433676719222785,"Senate Republicans Still Think Outside Counsel Was A Good Idea, Even If Her Five-Minute Segments Were Awkward https://t.co/ZsJQMkdSJX",BuzzFeed Politics,3,1,No
1185,1218,1430142893394743327,"The White House says over 21,000 people were evacuated on Monday, as it sent the CIA chief to talk with the Taliban, according to a report.

       https://t.co/T47HUh7aTE",USA TODAY Politics,0,0,No
1186,389,1175840069577367552,“Tell The World The Truth”: The Maybe Final Days Of Cory Booker’s Campaign https://t.co/aDwHWworeD https://t.co/tPMVe1ehFx,BuzzFeed Politics,2,0,No
1187,711,1180211183208538113,"Full interview: #ThePurgeTV star @DerekLuke shares his recent encounter with a trash-eating bear, who he'd want by his side during the Purge, whether he'll be back on #13ReasonsWhy, and more https://t.co/UMoYhBLroo",BuzzFeed Arts & Entertainment,0,5,Yes
1188,364,1307101550863671296,Supreme Court Justice Ruth Bader Ginsburg Has Died https://t.co/AEPCRTdujf,BuzzFeed Politics,6,8,No
1189,124,1450000409226063872,The agency said those fully inoculated with mixed doses of COVID-19 vaccines are able to enter from Nov. 8. https://t.co/sczzsheYrF,HuffPost Politics,9,6,No
1190,912,1463702262203572226,"LeBron hits back-to-back 3s, the last to give Lakers 120-114 lead. Then he has palms down three times and shakes head towards fans.",L.A. Times Sports,0,23,Yes
1191,200,882186753314091008,"Man with Parkinson's takes on @ninjawarrior course, inspires us all https://t.co/t8cyMTIDHt https://t.co/lpgucgkrsT",HuffPost Sports,4,0,No
1192,1211,1428075019335356420,"President Biden is expected to escalate his push for COVID-19  vaccinations by requiring nursing home aides get shots as a condition of federal funding.
       https://t.co/sg8W3pUfXS",USA TODAY Politics,3,3,No
1193,809,1286376536719982592,How Trump's coronavirus immigration orders affect visas and green cards https://t.co/zvLv7zXUoM,L.A. Times Politics,0,0,No
1194,164,1455438291378089988,The Fox News host's view on shooting protesters was very different when they were demonstrating against racial injustice. https://t.co/no8W7icIm5,HuffPost Politics,14,7,No
1195,1106,1431996860252708869,"President Joe Biden was to meet Sunday morning with the families of U.S. service members killed in a suicide bombing at the Kabul airport.

       https://t.co/EuUeTJpHAU",USA TODAY Politics,1,0,No
1196,1292,1454825235883036673,"Buckle up, Week 8 is upon us and @LorenzoGReyes has his locks. This week's ""Lorenzo's Locks"" include that intriguing Sunday Night Football matchup between the @dallascowboys and @Vikings. Find out which way Lorenzo is thinking and his other best bets, courtesy of @tipico. https://t.co/6ijLpJ3aRS",USA TODAY Sports,2,1,No
1197,242,1008048207719469056,"Icelandic soccer fans were back with their ""thunderclapping"" to cheer on their team in Moscow. https://t.co/U2qEHru4bJ https://t.co/baGjZWIgBl",HuffPost Sports,2,0,No
1198,141,1422474196693758033,Something is clearly bugging these two. https://t.co/SFYGrgymLI,HuffPost Politics,22,8,No
1199,1362,1435256523274403841,"Andrea Constand, the chief Bill Cosby accuser in his 2018 sexual assault retrial, is speaking out for the first time since the disgraced actor was released from prison earlier this year.

https://t.co/M2zF6liP7K",USA TODAY Life,0,1,No
1200,776,1337502532508282880,Senate sends Trump defense bill he has vowed to veto https://t.co/pmbqj1vpml,L.A. Times Politics,0,0,No
1201,1171,1435168753688485889,"Most parents are eager for kids to go back to school, despite delta COVID surge. But they want mask and vaccine mandates in place, a new poll shows.

       https://t.co/imjZ2GBqnv",USA TODAY Politics,3,1,No
1202,720,1392072120109346817,What does U.S. fuel pipeline shutdown reveal about the dangers of cyber ransoms? https://t.co/TWhUgpvpCH,L.A. Times Politics,0,1,No
1203,336,1379131181195739140,"""These were my friends. Of course they weren’t racist. They were only kidding."" https://t.co/19dcsybnIX",HuffPost Life,1,0,No
1204,384,1319413834034089985,UK Lawmakers Are Launching A Formal Inquiry Based On The FinCEN Files https://t.co/avsUgVeOCZ,BuzzFeed Politics,0,0,No
1205,1320,1458411654132215812,"Sure, Scottie Pippen wants to sell books and the more controversy the better. But at what cost, @JeffZillgitt asks? https://t.co/PPdfxbvepg",USA TODAY Sports,20,10,No
1206,49,1449178924940988424,"“The overwhelming majority of COVID-19 hospitalizations and deaths continue to be preventable,” noted the analysis. https://t.co/9iAb808z7B",HuffPost Politics,25,19,No
1207,96,1443728942834327557,Ken Paxton appeared to tout forced travel for abortions in response to a Justice Department claim that it raises troubling interstate commerce issues. https://t.co/lNpiN73RNo,HuffPost Politics,2,4,No
1208,1330,1466094803570110466,"Max Scherzer, in Dallas for the union meetings, didn’t understand all of the talk about wanting to pitch on the West Coast. He lives in Jupiter, Fla, his parents have moved to Jupiter, and the #Mets spring training site is just 40 minutes away from his home. He’s beyond thrilled.",USA TODAY Sports,0,140,Yes
1209,604,751505001420353536,"NBA and WNBA statement regarding recent tragic events in Baton Rouge, Dallas and St. Paul https://t.co/1IrpZFyybk",BuzzFeed Sports,0,437,Yes
1210,566,654727679866892288,"Scott Van Pelt ripped the media for referring to Lamar Odom as a ""reality star"". http://t.co/JwxvVsPseh http://t.co/lxBijBnqg8",BuzzFeed Sports,454,348,No
1211,54,1443742955244773378,"Biden and Pelosi are trying to proceed with the $1 trillion public works bill and negotiate the rest of Biden's big health care, education and climate change bill in the days to come. https://t.co/S3EvnHDrhH",HuffPost Politics,8,1,No
1212,137,1450458528062353414,Powell's testimony before the U.N. Security Council in 2003 made the case for war against Iraq with false claims of weapons of mass destruction. https://t.co/JwxgJzfz91,HuffPost Politics,6,8,No
